sveitarfelag,ar,hluti,heildarskuldir,eignir,langtimaskuldir,tekjur,utsvar,fasteignaskattur,framlag_jofnunarsjods,gjold,afskriftir,fjarmagnslidir,oreglulegir_lidir,rekstrarnidurstada,afborganir_langtimalana,tekin_ny_langtimalan,adrar_fjarmognunarhreyfingar,ny_fjarfesting,eigid_fe,veltufjarmunir,handbaert_fe,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,fjarfestingarhreyfingar,nyjar_langtimaskuldir,launagjold,veltufe,skatttekjur_an_jofnundarsjóðs,mannfjoldi,eiginfjarhlutfall,fjarf_nylan,fjarfesting_hlutf_skuldir,fjarmagnslidir_a_ibua,framlegd,framlegd_hlutf,gjold_a_ibua,handbaert_fe_per_ibui,jofnunarsjodur_a_ibua,launagjold_per_ibui,launagjold_hlutf_gjold,nettoskuldir,nettoskuldir_hlutf_tekjur,rekstrarnidurstada_hlutf,rekstrarnidurstada_a_ibua,rekstur_3_ar,tekjur_3_ar,rekstur_3_ar_hlutf_tekjur,utsvar_a_ibua,fasteignaskattur_a_ibua,skuldahlutfall,skuldir_hlutf_tekjur,skuldir_per_ibui,tekjur_a_ibua,ny_langtimalan_a_ibua,veltufe_hlutf_skuldir,veltufe_hlutf_tekjur,veltufjarhlutfall,veltufe_hlutf_afborganir
Akraneskaupstaður,2019,A-hluti,2369492500,14643067100.000002,979220300,7083911100.000001,4321071800,517286200,1381267200,6685380400,194849900,0,28792100,657551500.0000001,-223556600,0,-265601599.99999997,-979255700,8339763800.000001,3235351000,2116964700.0000002,3523100,1390272200,-852845099.9999999,0,4181691200,1192961000,NA,7308,0.5695366785555466,979255700,0.4132765560557799,0,593380600.000001,0.08376454639584634,914803.0103995621,289677.709359606,189007.55336617405,572207.3344280241,0.6254978699491804,-862335400,-0.12173153895169575,0.09282322868224589,89976.94307608102,1717735099.9999986,19960310300,0.0860575348871204,591279.6661193212,70783.5522714833,0.43046332144445343,0.33448930492648327,324232.6902025178,969336.4942528737,0,-1.3834071986375602,0.16840428728700446,2.327134930843039,-5.336281729101265
Akraneskaupstaður,2019,A og B-hluti,2797957100,15038254499.999998,1229723600,8044186700,4321071800,506163000,1381267200,7635259500,221206500,0,28792100,655569300.0000001,-242161400,0,-245622100,-981269200,8278657400,3435592600,2304267400,0,1568233500,-854858700,0,4991681200,1228055500,NA,7308,0.5505065365132636,981269200,0.3507091656265923,0,630133700,0.07833404712001525,1044780.9934318555,315307.5259989053,189007.55336617405,683043.4044882321,0.6537670658083068,-637635500,-0.07926662119863528,0.08149603240809915,89705.70607553367,1721383699.999999,22630896600,0.07606343356276919,591279.6661193212,69261.49425287357,0.44949346348673636,0.34782349096895027,382862.21948549536,1100737.096332786,0,-1.925952209373537,0.15266372422708688,2.1907404732777356,-5.071227288907315
Akraneskaupstaður,2020,A-hluti,2264220000,14532000000,815463000,7136796000,4508176000,522222000,1250895000,7334408000,215544000,0,154436000,179454000,-780213000,0,0,-1055744000,8519218000,2777681000,1672066000,3695000,1448757000,-672355000,0,4577068000,809796000,NA,7408,0.586238508120011,1055744000,0.4662727120156169,0,17932000,0.0025126121021253793,990065.8747300216,225710.85313174946,168857.31641468682,617854.7516198704,0.6240541840595724,-509766000,-0.07142785081708936,0.025144896953759082,24224.352051835853,1651540099.9999986,20960346300,0.07879355027640925,608555.0755939524,70494.33045356371,0.413761491879989,0.31726001415761357,305645.2483801296,963390.3887688984,0,-1.5885641647344075,0.11346772417202342,1.9172856455568463,-1.037916568936944
Akraneskaupstaður,2020,A og B-hluti,2673440000,14843712000,1056658000,8152671000,4508176000,508825000,1250895000,8380417000,241734000,0,154436000,133132000,-800719000,0,-19979000,-1072788000,8394990000,2939061000,1810270000,0,1616782000,-670732000,0,5490332000,798420000,NA,7408,0.5655586688828239,1072788000,0.40127625830390806,0,13988000,0.00171575671335198,1131265.7937365011,244366.90064794818,168857.31641468682,741135.5291576674,0.655138282498353,-265621000,-0.032580856016390214,0.016329862936944224,17971.382289416848,1614769699.999999,23841349600,0.06772979412205754,608555.0755939524,68685.88012958963,0.4344413311171761,0.3279219779628051,360885.52915766736,1100522.5431965443,0,-3.0058617353296615,0.09793354840395252,1.8178461907665968,-0.9971288304636208
Akraneskaupstaður,2021,A-hluti,2123002200.0000002,15095550300,677587000,8216599200,4995719500,550642400,1547031700,8164180199.999999,237414100,0,262196400.00000003,507252000.000001,-201463000,0,0,-1054305000,9086000300,2695741000,1276615800,2845000,1445415200.0000002,-752889000,0,4949089800,1395138100,NA,7551,0.6018992431166951,1054305000,0.49661041330998146,0,289833100.00000095,0.035274094907781425,1081205.1648788238,169065.7926102503,204877.72480466164,655421.771950735,0.60619556143555,-569893799.9999998,-0.06935884130748397,0.06173503023002522,67176.79777512925,1344257500.000001,22437306300,0.05991171498157963,661597.0732353331,72923.10952191762,0.39810075688330493,0.2583796712391667,281155.1052840684,1088147.1593166469,0,-2.4480668152557556,0.16979507774944164,1.8650288166334488,-6.925033877188367
Akraneskaupstaður,2021,A og B-hluti,2601119600,15549918300,918612000,9424453100,4995719500,537126700,1547031700,9277922399.999998,263604700,0,269454800,578389000.0000012,-222676000,0,0,-1062677000,9032909600,3017594900,1570788900,0,1682507600,-761261000,0,5917381800,1518985900,NA,7551,0.5808975600855729,1062677000,0.4085459968853412,0,410135400.0000019,0.04351821751863797,1228701.1521652758,208023.95709177593,204877.72480466164,783655.383392928,0.6377916892255966,-416475300,-0.04419092498852798,0.06137109430784914,76597.66918288985,1367090300.0000014,25621310800,0.053357547186852025,661597.0732353331,71133.18765726394,0.4191024399144271,0.2759968745560419,344473.52668520727,1248106.6216395178,0,-3.6472412649681747,0.16117496515527252,1.7935104126721328,-6.82150703263935
Akraneskaupstaður,2022,A-hluti,2677847000,16118228900.000002,542420700,8846067700.000002,5436670300,587494600,1733884600,9287608399.999998,311991700,0,96592100,-54824699.99999736,-184298000,0,0,-1855579000,9287615299.999998,2127812799.9999998,677675800,3002000,2135426299.9999998,-1682724800,0,5575481500,828093600.0000001,NA,7693,0.5762181042111889,1855579000,0.6929369004278437,0,-129548999.99999619,-0.014644812180218354,1207280.4367606912,88089.9259066684,225384.7133757962,724747.3677369037,0.6003140162541738,553036200.0000002,0.06251774446627852,-0.0061976351367961325,-7126.569608734871,631881300.0000036,24199462900,0.02611137704217409,706703.5356817887,76367.42493175615,0.4237818957888111,0.30271608705865993,348088.7820096191,1149885.3113219813,0,1.4973587624101274,0.0936114924826994,0.996434669742524,-4.49323161401643
Akraneskaupstaður,2022,A og B-hluti,3096018099.9999995,16467744500,769293200,10086456800,5436670300,572911700,1733884600,10520221200,338905200,0,55647100,-101306199.99999852,-207893900,0,0,-2031590800,9188043200.000002,2273882700,804857100,0,2326724900,-1780569900.0000002,0,6658573100,823332400,NA,7693,0.5579418116427542,2031590800,0.6561947425307366,0,-94859200,-0.00940461074497439,1367505.680488756,104622.00701936826,225384.7133757962,865536.6047055766,0.632930902631591,822135399.9999995,0.08150884064659847,-0.010043784651910522,-13168.620824125637,610214800.0000026,27663580900,0.022058416884128063,706703.5356817887,74471.81853633173,0.44205818835724575,0.30694803550836597,402446.13284804364,1311121.3830755232,0,1.001455964552798,0.08162751462931958,0.9772890211472788,-3.960349004949159
Akraneskaupstaður,2023,A-hluti,5304240000,19844549000,725796000,10343780000,6126515000,669551000,2260630000,10514184000,364382000,0,0,475211000,-229882000,310000000,-233911000,-3309334000,10050609000,2745298000,266943000,3538000,4578444000,-3106073000,310000000,6329521000,1244186000,NA,7854,0.506466990003149,3619334000,0.682347329683423,0,193978000,0.01875310573117371,1338704.3544690604,33988.158899923605,287831.6781257958,805897.7591036415,0.6019983100923476,2562480000,0.247731486941911,0.04594171569774299,60505.60224089636,927638300.0000036,27406446900,0.03384744849942601,780050.2928444105,85249.68169085817,0.493533009996851,0.5127951290534022,675355.2330022919,1317007.8940667177,39470.33358798065,0.48553978957884547,0.12028349404182997,0.5996137552408635,-5.412281083338408
Akraneskaupstaður,2023,A og B-hluti,5997983000,20351247000,946476000,11699681000,6126515000,653337000,2260630000,11898432000,392531000,0,0,319161000,-256454000,310000000,-235208000,-3511080000,9794986000,2875139000,371938000,0,5051507000,-3307719000,310000000,7548160000,1177363000,NA,7854,0.48129660064565083,3821080000,0.6370608252807652,0,193780000,0.016562844747647392,1514951.871657754,47356.50623885918,287831.6781257958,961059.3328240387,0.6343827489201939,3122844000,0.26691702107091636,0.02727946172207601,40636.74560733384,796243800.0000026,31210590900,0.025511974526570166,780050.2928444105,83185.25592055004,0.5187033993543492,0.5126620973682958,763685.1285968933,1489646.1675579322,39470.33358798065,0.37701627106573365,0.10063205996813075,0.5691646077101348,-4.5909324869177315
Akureyrarbær,2002,A-hluti,3266194000,11252361000,1744242000,5374957000,0,0,425569000,5644776000,232752000,209288000,0,-60531000,-91851000,150000000,632584000,-1171324000,4744527000,1156389000,0,275615000,1521952000,-1141146000,150000000,3115193000,528262000,NA,15947,0.4216472436318031,1321324000,0.40454547402879315,13123.973161096132,-37067000,-0.00689624121644136,353971.02903367404,0,26686.46140339876,195346.64827240232,0.5518718546138943,2385420000,0.4438026201884034,-0.011261671488720747,-3795.760958173951,NA,NA,NA,0,0,0.5783527563681969,0.6076688613508908,204815.57659747914,337051.294914404,9406.157898037249,0.22145450277100048,0.09828208858229005,0.7598064853556485,-5.751292854732121
Akureyrarbær,2002,A og B-hluti,7174326000,18032148000,5434449000,7762008000,0,0,425569000,8006326000,880330000,215213000,0,-29105000,-476057000,573141000,348435000,-1593881000,6999680000,1834671000,0,0,1739877000,-1538865000,573141000,4093561000,1105275000,NA,15947,0.3881778255147418,2167022000,0.30205234610191956,13495.516398068603,636012000,0.08193910647863285,502058.4435944065,0,26686.46140339876,256697.87420831504,0.5112908217826754,5339655000,0.6879218624871296,-0.0037496740534150442,-1825.1081708158274,NA,NA,NA,0,0,0.6118221744852582,0.9242873751225198,449885.62111995986,486737.81902552204,35940.364958926446,0.2069937102677982,0.14239549869054502,1.0544831617407437,-2.3217282804370063
Akureyrarbær,2003,A-hluti,4193915000,12314103000,2796520000,5685961000,0,0,495212000,5706294000,268149000,53742000,0,33409000,-107619000,1125748000,-51154000,-1183061000,4777933000,1399569000,0,238859000,1397395000,-1073739000,1125748000,3335483000,457534000,NA,16142,0.38800495659326545,2308809000,0.5505140185244575,3329.3272209143847,247816000,0.043583837455093345,353506.0091686284,0,30678.47850328336,206633.81241481847,0.584527015257188,3033205000,0.5334551186685944,0.005875699815739151,2069.693966051295,NA,NA,NA,0,0,0.6119950434067345,0.7375912356767835,259813.83967290298,352246.37591376534,69740.30479494487,0.15084176638242386,0.08046731238571633,1.0015557519527407,-4.2514240050548695
Akureyrarbær,2003,A og B-hluti,8315775000,19415910000,6581232000,8257157000,0,0,495212000,8042109000,945844000,-142547000,0,72501000,-436608000,1584945000,-50401000,-2059538000,7122580000,2159679000,0,0,1734543000,-2047817000,1584945000,4391865000,1290697000,NA,16142,0.36684245034098323,3644483000,0.4382613767207506,-8830.81402552348,1160892000,0.1405922159406682,498210.1970016107,0,30678.47850328336,272076.88018832856,0.5461086140463901,6156096000,0.7455466815030888,0.008780382884811321,4491.450873497708,NA,NA,NA,0,0,0.6331575496590167,1.007099053584666,515163.8582579606,511532.4619006319,98187.64713170611,0.20966161021530527,0.15631251773461496,1.2450997179084058,-2.9561918242450895
Akureyrarbær,2004,A-hluti,5226851000,13696105000,3596546000,6174736000,0,0,578810000,6210294000,304303000,76232000,0,40674000,-153549000,891468000,-71022000,-1319895000,5203524000,1849399000,0,162914000,1630305000,-1135088000,891468000,3621964000,658080000,NA,16359,0.3799272858962457,2211363000,0.4230774896778194,4659.942539275017,268745000,0.043523318243889296,379625.5272327159,0,35381.74705055321,221404.9758542698,0.5832194095802872,3540366000,0.5733631364968478,0.006587164212364707,2486.337795708784,13552000,17235654000,7.862770974632004e-4,0,0,0.6200727141037543,0.8464897932478409,319509.1998288404,377451.9224891497,54494.039977993765,0.18587908707743775,0.1065762163758904,1.1343883506460448,-4.285798018873454
Akureyrarbær,2004,A og B-hluti,9063253000,20782351000,6986173000,9049736000,0,0,578810000,8883183000,997787000,73365000,0,239918000,-587115000,1064137000,-79616000,-1820352000,7479568000,2675279000,0,0,2077080000,-1775924000,1064137000,4784572000,1555910000,NA,16359,0.35989999399009287,2884489000,0.31826199709971686,4484.687328076288,1164340000,0.12866010676996545,543015.037593985,0,35381.74705055321,292473.37856837217,0.5386100905497501,6387974000,0.705874071906628,0.02651104960409895,14665.810868635002,283314000,25068901000,0.011301412854117537,0,0,0.6401000060099071,1.001493634731444,554022.4341341158,553196.1611345437,65049.02500152821,0.2435686181565548,0.17192877228683798,1.2879999807421958,-2.65009410422149
Akureyrarbær,2005,A-hluti,5720799000,14503874000,4139689000,6963012000,0,0,756040000,6839910000,343387000,54800000,0,177902000,-160412000,601638000,-35314000,-1100138000,5381425000,1987861000,0,155358000,1581110000,-953518000,601638000,4005764000,770800000,NA,16568,0.3710336286705193,1701776000,0.29747173428047374,3307.580878802511,466489000,0.06699528882041278,412838.6045388701,0,45632.544664413326,241777.160791888,0.5856457175606111,3888296000,0.5584215566481862,0.02554957538490527,10737.68710767745,251985000,18823709000,0.013386575408703992,0,0,0.6289663713294806,0.8215983255522179,345292.0690487687,420268.71076774504,36313.254466441336,0.1982359367702459,0.11069922039485211,1.2572566108619894,-4.805126798493879
Akureyrarbær,2005,A og B-hluti,10478906000,22053530000,7925491000,10171450000,0,0,756040000,9627851000,1005250000,-189365000,0,360243000,-587083000,1393365000,-283128000,-2004428000,7839174000,2743110000,0,0,2553415000,-2179544000,1393365000,5247699000,1675022000,NA,16568,0.3554611892064445,3397793000,0.3242507376247101,-11429.563013037181,1548849000,0.15227415953477627,581111.2385321101,0,45632.544664413326,316737.0231772091,0.5450540312682446,7735796000,0.7605401393115042,0.03541707426178175,21743.300338000965,672662000,27478343000,0.024479714806675205,0,0,0.6445388107935555,1.0302273520491179,632478.6335103814,613921.4147754707,84099.77064220184,0.216528719216484,0.16467878227784633,1.0742907048012171,-2.8531263892839682
Akureyrarbær,2006,A-hluti,6596714000,15195550000,4370358000,7726482000,0,0,869339000,8292887000,391855000,-173928000,0,-740333000,-154456000,15003000,569881000,-960370000,4687406000,2126804000,0,117032000,2226356000,-1057397000,15003000,4544047000,488544000,NA,16859,0.3084722830039057,975373000,0.1478574029433442,-10316.626134408922,-174550000,-0.022591135266994734,491896.7317159974,0,51565.27670680349,269532.41592028,0.5479451245386558,4586942000,0.5936650082146053,-0.09581760495915218,-43913.22142475829,-521757000,20864230000,-0.025007249249073653,0,0,0.6915277169960943,0.8537797667813113,391287.38359333295,458300.136425648,889.9104335962987,0.10650755993862578,0.06322981144588184,0.9552847792536324,-3.1629978764178794
Akureyrarbær,2006,A og B-hluti,12316474000,24179410000,8830055000,11156181000,0,0,869339000,11167547000,919643000,-1017306000,0,-357829000,-663950000,663363000,253724000,-1610182000,7552605000,2739756000,0,0,3486419000,-1813598000,663363000,6057551000,1406632000,NA,16859,0.31235687719427396,2273545000,0.18459382125111456,-60342.01316804081,908277000,0.08141468841353507,662408.6244735749,0,51565.27670680349,359306.6611305534,0.5424244912513017,9576718000,0.8584226089555198,-0.032074506500029,-21224.805741740318,242332000,30377367000,0.007977386585216554,0,0,0.687643122805726,1.1040044975964445,730557.8029539118,661734.4445103506,39347.70745595824,0.1468803821935657,0.12608544088698453,0.785836699490222,-2.1185812184652457
Akureyrarbær,2007,A-hluti,7609952000,14914701000,5151370000,9423843000,0,0,1083787000,9320140000,451989000,3771000,0,1356011000,-3415064000,769658000,-132059000,-1149978000,6658085000,2762300000,0,294554000,2458582000,2468220000,769658000,5065370000,767073000,NA,16921,0.44641089352042657,1919636000,0.25225336506721724,222.85916907984162,555692000,0.058966602053960364,550803.1440222209,0,64049.819750605755,299354.0570888245,0.5434864712332648,5142206000,0.545659132903636,0.14389151007715217,80137.75781573194,793580000,24113337000,0.03291041799813937,0,0,0.5535891064795735,0.807521093040281,449734.17646711186,556931.8007209976,45485.37320489333,0.1491719701622222,0.08139704789224524,1.1235338093258636,-0.22461453138213516
Akureyrarbær,2007,A og B-hluti,13292337000,24140174000,10335735000,13227763000,0,0,1083787000,12472384000,958059000,-353992000,0,1574159000,-4243006000,1555005000,-25069000,-2008198000,9763173000,3297141000,0,0,2956602000,1503139000,1555005000,6746778000,1764566000,NA,16921,0.4044367285836465,3563203000,0.26806444946437935,-20920.27657939838,1713438000,0.12953346684545225,737094.9707464097,0,64049.819750605755,398722.1795402163,0.5409373220067631,9995196000,0.7556225493305255,0.11900417326799702,93029.90366999587,1576573000,34555394000,0.04562451234096766,0,0,0.5955632714163535,1.0048817022197933,785552.686011465,781736.4812954317,91897.93747414455,0.17654141049360111,0.13339867065958166,1.1151791820474992,-0.41587638575104535
Akureyrarbær,2008,A-hluti,13048296000,18535013000,9390564000,10012750000,0,0,1060055000,10268404000,473363000,-1900468000,0,-2156122000,-326946000,3905558000,-391947000,-1986298000,4501963000,4729263000,0,370859000,3657732000,-1950626000,3905558000,5496409000,624599000,NA,17423,0.24288965969433093,5891856000,0.4515421783809932,-109078.11513516615,217709000,0.02174317744875284,589359.1229983355,0,60842.27744934856,315468.5760202032,0.5352739335148871,8689892000,0.8678826496217323,-0.21533764450325835,-123751.4779314699,-1540444000,27163075000,-0.05671095779840832,0,0,0.757110340305669,1.3031680607225786,748912.1276473626,574685.7602020318,224161.051483671,0.0718764974294272,0.06238036503458091,1.2929495654684378,-1.9104041646021055
Akureyrarbær,2008,A og B-hluti,21640735000,27839507000,16560948000,14055583000,0,0,1060055000,13679766000,991736000,-5442660000,0,-5060930000,-589959000,4027478000,-259914000,-2761870000,4706218000,5026519000,0,0,5079787000,-2898785000,4027478000,7271400000,1238451000,NA,17423,0.1690481803431361,6789348000,0.31373000963229764,-312383.6308328072,1367553000,0.09729607089225684,785155.5989209665,0,60842.27744934856,417344.888939907,0.5315441799223759,16614216000,1.182036774995388,-0.360065462955183,-290474.08597830456,-3844600000,38439527000,-0.10001683943717622,0,0,0.8309518196568639,1.5396540292921326,1242078.5742983413,806725.7647936635,231158.69827239856,0.07454164554018076,0.08811096629716463,0.9895137335482768,-2.099215369203623
Akureyrarbær,2009,A-hluti,13958246000,23643048000,10415185000,10652957000,0,0,1012616000,9781198000,498808000,-705844000,0,165915000,-1683898000,1260267000,-266246000,-1868365000,9089546000,3578891000,0,536881000,3543061000,-1656703000,1260267000,5987605000,1068685000,NA,17633,0.3844489932093358,3128632000,0.22414220239419766,-40029.717007882944,1370567000,0.12865601541431174,554709.8054783645,0,57427.32376793512,339568.1392842965,0.6121545642977476,10916236000,1.0247141709104806,0.015574548925711425,9409.346112402882,-634196000,30089550000,-0.02107695196505099,0,0,0.6155510067906642,1.3102696274846506,791597.9130040265,604148.8685986502,71472.06941530085,0.09789867130025405,0.10031815579467748,1.0101127245621795,-0.6346494858952264
Akureyrarbær,2009,A og B-hluti,22378027000,36050394000,17796837000,15024449000,0,0,1012616000,13225613000,1037757000,-400419000,0,1165330000,-2553114000,1653215000,-361839000,-2192466000,12530611000,4301020000,0,0,4581190000,-2293993000,1653215000,7905671000,2353733000,NA,17633,0.3475859653572718,3845681000,0.17185076235719976,-22708.50110588102,2836593000,0.18879847107870645,750048.9423240515,0,57427.32376793512,448345.2050133273,0.59775459935203,18077007000,1.2031727086963389,0.07756224537751767,66088.01678670675,-2321441000,42307795000,-0.05487029045120408,0,0,0.6524140346427282,1.489440777495401,1269099.2457324334,852064.2545227698,93756.87631146147,0.13020590189515333,0.1566601876714414,0.9388434009504081,-0.92190673820283775
