ar,sveitarfelag,hluti,name,y,is_percent
2022,Fjarðabyggð,A og B-hluti,Handbært fé á íbúa,25687.426093811588,TRUE
2022,Fjarðabyggð,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5688267040973003,TRUE
2022,Fjarðabyggð,A og B-hluti,Launa- og launatengd gjöld á íbúa,988522.270398108,FALSE
2022,Fjarðabyggð,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.0404294472550821,TRUE
2022,Fjarðabyggð,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.0030150935755941027,TRUE
2022,Fjarðabyggð,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.017164743960636362,TRUE
2022,Fjarðabyggð,A og B-hluti,Skuldir sem hlutfall af tekjum,1.1610735355411053,TRUE
2022,Fjarðabyggð,A og B-hluti,Skuldir á íbúa,2160934.9625541978,FALSE
2022,Fjarðabyggð,A og B-hluti,Veltufjárhlutfall,0.5617774849733641,TRUE
2022,Fjarðabyggð,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.13662017678213811,TRUE
2022,Fjarðabyggð,A og B-hluti,Útsvar á íbúa,829141.3086322428,FALSE
2022,Fljótsdalshreppur,A og B-hluti,Eiginfjárhlutfall,0.9017429445031354,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Fasteignaskattur á íbúa,1649185.5670103093,FALSE
2022,Fljótsdalshreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.09334062433132831,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Handbært fé á íbúa,2280309.2783505153,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.11231203549000403,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,301453.6082474227,FALSE
2022,Fljótsdalshreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.8371452572850543,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.015358645776372411,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.1794229897495138,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.3276352599003035,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Skuldir á íbúa,852412.3711340206,FALSE
2022,Fljótsdalshreppur,A og B-hluti,Veltufjárhlutfall,4.408713910761155,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.05469833495795789,TRUE
2022,Fljótsdalshreppur,A og B-hluti,Útsvar á íbúa,619329.8969072165,FALSE
2022,Flóahreppur,A og B-hluti,Eiginfjárhlutfall,0.6727222636679328,TRUE
2022,Flóahreppur,A og B-hluti,Fasteignaskattur á íbúa,129247.42268041238,FALSE
2022,Flóahreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.05002649240551042,TRUE
2022,Flóahreppur,A og B-hluti,Handbært fé á íbúa,331257.73195876286,TRUE
2022,Flóahreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5574486154597958,TRUE
2022,Flóahreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,833294.5508100147,FALSE
2022,Flóahreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.015805215548354398,TRUE
2022,Flóahreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.011409012025248414,TRUE
2022,Flóahreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.002477224168683553,TRUE
2022,Flóahreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.33182025862730946,TRUE
2022,Flóahreppur,A og B-hluti,Skuldir á íbúa,509120.76583210606,FALSE
2022,Flóahreppur,A og B-hluti,Veltufjárhlutfall,2.7038649889604485,TRUE
2022,Flóahreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.050764632254695685,TRUE
2022,Flóahreppur,A og B-hluti,Útsvar á íbúa,635343.1516936672,FALSE
2022,Garðabær,A og B-hluti,Eiginfjárhlutfall,0.4434465119822084,TRUE
2022,Garðabær,A og B-hluti,Fasteignaskattur á íbúa,97553.16673131268,FALSE
2022,Garðabær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.17677330628954926,TRUE
2022,Garðabær,A og B-hluti,Handbært fé á íbúa,11646.478639108993,TRUE
2022,Garðabær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.49943094159966683,TRUE
2022,Garðabær,A og B-hluti,Launa- og launatengd gjöld á íbúa,609736.0226076356,FALSE
2022,Garðabær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.0176147037313934,TRUE
2022,Garðabær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.050825813818118834,TRUE
2022,Garðabær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.038726264984424164,TRUE
2022,Garðabær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.1983528622625288,TRUE
2022,Garðabær,A og B-hluti,Skuldir á íbúa,1662300.2161023994,FALSE
2022,Garðabær,A og B-hluti,Veltufjárhlutfall,0.38665668006826825,TRUE
2022,Garðabær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.028412550753032718,TRUE
2022,Garðabær,A og B-hluti,Útsvar á íbúa,770804.2333905912,FALSE
2022,Grindavíkurbær,A og B-hluti,Eiginfjárhlutfall,0.7959672137081805,TRUE
2022,Grindavíkurbær,A og B-hluti,Fasteignaskattur á íbúa,139691.29060074734,FALSE
2022,Grindavíkurbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.19098199437286173,TRUE
2022,Grindavíkurbær,A og B-hluti,Handbært fé á íbúa,453803.10434032767,TRUE
2022,Grindavíkurbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.565094441118084,TRUE
2022,Grindavíkurbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,705068.1230238575,FALSE
2022,Grindavíkurbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.042882318267538216,TRUE
2022,Grindavíkurbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.08694050182405977,TRUE
2022,Grindavíkurbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.04972393985017706,TRUE
2022,Grindavíkurbær,A og B-hluti,Skuldir sem hlutfall af tekjum,0.4955053790013349,TRUE
2022,Grindavíkurbær,A og B-hluti,Skuldir á íbúa,703134.8088531187,FALSE
2022,Grindavíkurbær,A og B-hluti,Veltufjárhlutfall,3.3607329906113486,TRUE
2022,Grindavíkurbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.19097753803584921,TRUE
2022,Grindavíkurbær,A og B-hluti,Útsvar á íbúa,697956.3092842771,FALSE
2022,Grundarfjarðarbær,A og B-hluti,Eiginfjárhlutfall,0.3632769749252704,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Fasteignaskattur á íbúa,141144.9814126394,FALSE
2022,Grundarfjarðarbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.1941671618788896,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Handbært fé á íbúa,0,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5686517355661816,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,919987.6084262702,FALSE
2022,Grundarfjarðarbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.0767398274702382,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.03236794159325554,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.021119511912045023,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.244254994024802,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Skuldir á íbúa,2361047.0879801735,FALSE
2022,Grundarfjarðarbær,A og B-hluti,Veltufjárhlutfall,0.9356002305071888,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1741368614211176,TRUE
2022,Grundarfjarðarbær,A og B-hluti,Útsvar á íbúa,748483.2713754647,FALSE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Eiginfjárhlutfall,0.5631200522419759,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Fasteignaskattur á íbúa,1283042.0841683366,FALSE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.16836792174995271,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Handbært fé á íbúa,1431082.1643286573,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.4560383695320304,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,1233226.4529058116,FALSE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.18671617689011932,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.05066276804403212,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.02487366360495626,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.7616604548290586,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Skuldir á íbúa,2316731.462925852,FALSE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Veltufjárhlutfall,2.897124171205601,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1605421264052402,TRUE
2022,Grímsnes- og Grafningshreppur,A og B-hluti,Útsvar á íbúa,572991.9839679359,FALSE
2022,Grýtubakkahreppur,A og B-hluti,Eiginfjárhlutfall,0.5361723278802603,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Fasteignaskattur á íbúa,79668.50828729282,FALSE
2022,Grýtubakkahreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.0383015143011122,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Handbært fé á íbúa,6116.022099447514,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.6516607565668805,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,1295530.3867403315,FALSE
2022,Grýtubakkahreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.4501715910074584,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.023770031749223024,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.031229099663262008,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.5211438097392208,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Skuldir á íbúa,1031113.2596685083,FALSE
2022,Grýtubakkahreppur,A og B-hluti,Veltufjárhlutfall,0.5046661239401942,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.04661020498772754,TRUE
2022,Grýtubakkahreppur,A og B-hluti,Útsvar á íbúa,750814.9171270719,FALSE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Eiginfjárhlutfall,0.33295217842004693,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Fasteignaskattur á íbúa,122337.69408200502,FALSE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Framlegð sem hlutfall af tekjum,0.12526135494464213,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Handbært fé á íbúa,48574.31060006197,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5117461494239781,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Launa- og launatengd gjöld á íbúa,682118.9107308844,FALSE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.0154235282053607,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.020882964761366453,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.022809485624278626,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Skuldir sem hlutfall af tekjum,1.3248109856219503,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Skuldir á íbúa,1944113.9876751471,FALSE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Veltufjárhlutfall,1.295734023943421,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.041442625101462245,TRUE
2022,Hafnarfjarðarkaupstaður,A og B-hluti,Útsvar á íbúa,720178.5382311427,FALSE
2022,Hrunamannahreppur,A og B-hluti,Eiginfjárhlutfall,0.4332074049363354,TRUE
2022,Hrunamannahreppur,A og B-hluti,Fasteignaskattur á íbúa,188733.66834170854,FALSE
2022,Hrunamannahreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.12647718863793553,TRUE
2022,Hrunamannahreppur,A og B-hluti,Handbært fé á íbúa,65889.4472361809,TRUE
2022,Hrunamannahreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5636421460176991,TRUE
2022,Hrunamannahreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,1024185.9296482413,FALSE
2022,Hrunamannahreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.6406861319720473,TRUE
2022,Hrunamannahreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.008176751708871754,TRUE
2022,Hrunamannahreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.04956672872715587,TRUE
2022,Hrunamannahreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.8324144482458256,TRUE
2022,Hrunamannahreppur,A og B-hluti,Skuldir á íbúa,1643548.9949748744,FALSE
2022,Hrunamannahreppur,A og B-hluti,Veltufjárhlutfall,0.971879746941092,TRUE
2022,Hrunamannahreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.1141035764301362,TRUE
2022,Hrunamannahreppur,A og B-hluti,Útsvar á íbúa,655493.7185929648,FALSE
2022,Hvalfjarðarsveit,A og B-hluti,Eiginfjárhlutfall,0.9581867389366288,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Fasteignaskattur á íbúa,949902.0771513353,FALSE
2022,Hvalfjarðarsveit,A og B-hluti,Framlegð sem hlutfall af tekjum,0.16577792639770328,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Handbært fé á íbúa,2237749.258160237,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5358868371246175,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Launa- og launatengd gjöld á íbúa,873328.3382789318,FALSE
2022,Hvalfjarðarsveit,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-1.126626639390726,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.22631252752361833,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.20493391383167586,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Skuldir sem hlutfall af tekjum,0.13436785195294448,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Skuldir á íbúa,250931.3056379822,FALSE
2022,Hvalfjarðarsveit,A og B-hluti,Veltufjárhlutfall,9.384644265841727,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.2631895483222778,TRUE
2022,Hvalfjarðarsveit,A og B-hluti,Útsvar á íbúa,727940.8011869437,FALSE
2022,Hveragerðisbær,A og B-hluti,Eiginfjárhlutfall,0.14026236961192579,TRUE
2022,Hveragerðisbær,A og B-hluti,Fasteignaskattur á íbúa,110634.81808908534,FALSE
2022,Hveragerðisbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.08592685913943532,TRUE
2022,Hveragerðisbær,A og B-hluti,Handbært fé á íbúa,40339.0003400204,TRUE
2022,Hveragerðisbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5878299189755664,TRUE
2022,Hveragerðisbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,838897.6538592315,FALSE
2022,Hveragerðisbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.1100665833572196,TRUE
2022,Hveragerðisbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.0630154772033857,TRUE
2022,Hveragerðisbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.06483360731072249,TRUE
2022,Hveragerðisbær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.3166777884400778,TRUE
2022,Hveragerðisbær,A og B-hluti,Skuldir á íbúa,1975806.8684121047,FALSE
2022,Hveragerðisbær,A og B-hluti,Veltufjárhlutfall,1.0966462106445976,TRUE
2022,Hveragerðisbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.08150926808156773,TRUE
2022,Hveragerðisbær,A og B-hluti,Útsvar á íbúa,674641.958517511,FALSE
2022,Hörgársveit,A og B-hluti,Eiginfjárhlutfall,0.6815082480506274,TRUE
2022,Hörgársveit,A og B-hluti,Fasteignaskattur á íbúa,110634.39306358382,FALSE
2022,Hörgársveit,A og B-hluti,Framlegð sem hlutfall af tekjum,0.10678284137961454,TRUE
2022,Hörgársveit,A og B-hluti,Handbært fé á íbúa,76202.31213872832,TRUE
2022,Hörgársveit,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5597620335316387,TRUE
2022,Hörgársveit,A og B-hluti,Launa- og launatengd gjöld á íbúa,816632.9479768786,FALSE
2022,Hörgársveit,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.3147909571916644,TRUE
2022,Hörgársveit,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.05194597545040368,TRUE
2022,Hörgársveit,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.04966230687314458,TRUE
2022,Hörgársveit,A og B-hluti,Skuldir sem hlutfall af tekjum,0.45501568579163165,TRUE
2022,Hörgársveit,A og B-hluti,Skuldir á íbúa,715562.1387283237,FALSE
2022,Hörgársveit,A og B-hluti,Veltufjárhlutfall,0.8839584028135706,TRUE
2022,Hörgársveit,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.10558090725810157,TRUE
2022,Hörgársveit,A og B-hluti,Útsvar á íbúa,663326.5895953757,FALSE
2022,Húnabyggð,A og B-hluti,Eiginfjárhlutfall,0.27660802398946494,TRUE
2022,Húnabyggð,A og B-hluti,Fasteignaskattur á íbúa,159674.18181818182,FALSE
2022,Húnabyggð,A og B-hluti,Framlegð sem hlutfall af tekjum,0.06388174818063395,TRUE
2022,Húnabyggð,A og B-hluti,Handbært fé á íbúa,136521.45454545456,TRUE
2022,Húnabyggð,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5407585895036464,TRUE
2022,Húnabyggð,A og B-hluti,Launa- og launatengd gjöld á íbúa,921019.6363636364,FALSE
2022,Húnabyggð,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.1934893365579935,TRUE
2022,Húnabyggð,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.09607579924038456,TRUE
2022,Húnabyggð,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.08083018438262775,TRUE
2022,Húnabyggð,A og B-hluti,Skuldir sem hlutfall af tekjum,1.387505737691753,TRUE
2022,Húnabyggð,A og B-hluti,Skuldir á íbúa,2387452.3636363638,FALSE
2022,Húnabyggð,A og B-hluti,Veltufjárhlutfall,0.5627070939365224,TRUE
2022,Húnabyggð,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.038256773012264926,TRUE
2022,Húnabyggð,A og B-hluti,Útsvar á íbúa,619722.1818181818,FALSE
2022,Húnaþing vestra,A og B-hluti,Eiginfjárhlutfall,0.5152282941383697,TRUE
2022,Húnaþing vestra,A og B-hluti,Fasteignaskattur á íbúa,84441.6456759026,FALSE
2022,Húnaþing vestra,A og B-hluti,Framlegð sem hlutfall af tekjum,0.04454305245649784,TRUE
2022,Húnaþing vestra,A og B-hluti,Handbært fé á íbúa,250964.7355163728,TRUE
2022,Húnaþing vestra,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5091958583233518,TRUE
2022,Húnaþing vestra,A og B-hluti,Launa- og launatengd gjöld á íbúa,790973.1318219983,FALSE
2022,Húnaþing vestra,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.5546625368211091,TRUE
2022,Húnaþing vestra,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.046192874832973636,TRUE
2022,Húnaþing vestra,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.005248079752306108,TRUE
2022,Húnaþing vestra,A og B-hluti,Skuldir sem hlutfall af tekjum,0.8357192192741427,TRUE
2022,Húnaþing vestra,A og B-hluti,Skuldir á íbúa,1304443.3249370276,FALSE
2022,Húnaþing vestra,A og B-hluti,Veltufjárhlutfall,1.6072134980082133,TRUE
2022,Húnaþing vestra,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.05060602865645179,TRUE
2022,Húnaþing vestra,A og B-hluti,Útsvar á íbúa,607837.1116708649,FALSE
2022,Kaldrananeshreppur,A og B-hluti,Eiginfjárhlutfall,0.9347158483144129,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Fasteignaskattur á íbúa,52132.07547169811,FALSE
2022,Kaldrananeshreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.118692064679719,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Handbært fé á íbúa,607783.0188679246,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.503295978905735,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,835528.3018867924,FALSE
2022,Kaldrananeshreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,-0.5015276218979923,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.06054890468470715,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.061160147624570456,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,0.11796982167352538,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Skuldir á íbúa,214188.679245283,FALSE
2022,Kaldrananeshreppur,A og B-hluti,Veltufjárhlutfall,5.954452379763272,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.08952176081805711,TRUE
2022,Kaldrananeshreppur,A og B-hluti,Útsvar á íbúa,769754.716981132,FALSE
2022,Kjósarhreppur,A og B-hluti,Eiginfjárhlutfall,0.34348645741885414,TRUE
2022,Kjósarhreppur,A og B-hluti,Fasteignaskattur á íbúa,271358.72340425535,FALSE
2022,Kjósarhreppur,A og B-hluti,Framlegð sem hlutfall af tekjum,0.13400412862404207,TRUE
2022,Kjósarhreppur,A og B-hluti,Handbært fé á íbúa,363922.12765957444,TRUE
2022,Kjósarhreppur,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.22730710917244698,TRUE
2022,Kjósarhreppur,A og B-hluti,Launa- og launatengd gjöld á íbúa,375574.89361702127,FALSE
2022,Kjósarhreppur,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.0422658100031177,TRUE
2022,Kjósarhreppur,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.04692878760224278,TRUE
2022,Kjósarhreppur,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,0.006815613252064486,TRUE
2022,Kjósarhreppur,A og B-hluti,Skuldir sem hlutfall af tekjum,1.3961370906924855,TRUE
2022,Kjósarhreppur,A og B-hluti,Skuldir á íbúa,2519366.808510639,FALSE
2022,Kjósarhreppur,A og B-hluti,Veltufjárhlutfall,1.4525138583318895,TRUE
2022,Kjósarhreppur,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.11418800661598559,TRUE
2022,Kjósarhreppur,A og B-hluti,Útsvar á íbúa,813906.3829787234,FALSE
2022,Kópavogsbær,A og B-hluti,Eiginfjárhlutfall,0.3975616033360039,TRUE
2022,Kópavogsbær,A og B-hluti,Fasteignaskattur á íbúa,106322.15682152617,FALSE
2022,Kópavogsbær,A og B-hluti,Framlegð sem hlutfall af tekjum,0.06987078991269317,TRUE
2022,Kópavogsbær,A og B-hluti,Handbært fé á íbúa,25472.35652722304,TRUE
2022,Kópavogsbær,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.535424143952709,TRUE
2022,Kópavogsbær,A og B-hluti,Launa- og launatengd gjöld á íbúa,622383.4349379861,FALSE
2022,Kópavogsbær,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,1.0530208061595578,TRUE
2022,Kópavogsbær,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,-0.04576514031681705,TRUE
2022,Kópavogsbær,A og B-hluti,Rekstrarniðurstaða undanfarinna 3 ára sem hlutfall af tekjum,-0.013739071614924643,TRUE
2022,Kópavogsbær,A og B-hluti,Skuldir sem hlutfall af tekjum,1.194623530298123,TRUE
2022,Kópavogsbær,A og B-hluti,Skuldir á íbúa,1428720.1755307966,FALSE
2022,Kópavogsbær,A og B-hluti,Veltufjárhlutfall,0.34239270663598165,TRUE
2022,Kópavogsbær,A og B-hluti,Veltufé frá rekstri sem hlutfall af tekjum,0.06990963561783797,TRUE
2022,Kópavogsbær,A og B-hluti,Útsvar á íbúa,755949.4954803447,FALSE
2022,Langanesbyggð,A og B-hluti,Eiginfjárhlutfall,0.5264777202111108,TRUE
2022,Langanesbyggð,A og B-hluti,Fasteignaskattur á íbúa,69878.47222222222,FALSE
2022,Langanesbyggð,A og B-hluti,Framlegð sem hlutfall af tekjum,0.18151014896048565,TRUE
2022,Langanesbyggð,A og B-hluti,Handbært fé á íbúa,148991.31944444444,TRUE
2022,Langanesbyggð,A og B-hluti,Launa- og launatengd gjöld sem hlutfall af gjöldum,0.5609637109046315,TRUE
2022,Langanesbyggð,A og B-hluti,Launa- og launatengd gjöld á íbúa,1087977.4305555555,FALSE
2022,Langanesbyggð,A og B-hluti,Nettóskuldir sem hlutfall af tekjum,0.6699021795469757,TRUE
2022,Langanesbyggð,A og B-hluti,Rekstrarniðurstaða sem hlutfall af tekjum,0.04907618386186686,TRUE
