sveitarfelag,ar,hluti,name,obs,vidmid,diff,colour
Sveitarfélagið Stykkishólmur,2013,A og B-hluti,veltufjarhlutfall,0.6107235659086636,1,-0.3892764340913364,FALSE
Sveitarfélagið Stykkishólmur,2014,A-hluti,nettoskuldir,1.1394702798983292,1,0.13947027989832916,TRUE
Sveitarfélagið Stykkishólmur,2014,A-hluti,rekstrarnidurstada,0.004373933902514816,0,0.004373933902514816,TRUE
Sveitarfélagið Stykkishólmur,2014,A-hluti,framlegd,0.1103753285560436,0.11394702798983292,-0.0035716994337893215,FALSE
Sveitarfélagið Stykkishólmur,2014,A-hluti,veltufe,0.08314499370515874,0.05697351399491646,0.02617147971024228,TRUE
Sveitarfélagið Stykkishólmur,2014,A-hluti,veltufjarhlutfall,2.180169396851453,1,1.1801693968514528,TRUE
Sveitarfélagið Stykkishólmur,2014,A og B-hluti,nettoskuldir,1.2526941466606272,1,0.2526941466606272,TRUE
Sveitarfélagið Stykkishólmur,2014,A og B-hluti,rekstrarnidurstada,0.0032318402100229558,0,0.0032318402100229558,TRUE
Sveitarfélagið Stykkishólmur,2014,A og B-hluti,framlegd,0.14226382807388394,0.12526941466606273,0.016994413407821207,TRUE
Sveitarfélagið Stykkishólmur,2014,A og B-hluti,veltufe,0.103104333383663,0.06263470733303136,0.04046962605063163,TRUE
Sveitarfélagið Stykkishólmur,2014,A og B-hluti,veltufjarhlutfall,0.8804642529896859,1,-0.11953574701031411,FALSE
Sveitarfélagið Stykkishólmur,2015,A-hluti,nettoskuldir,0.9532581442291156,1,-0.04674185577088441,FALSE
Sveitarfélagið Stykkishólmur,2015,A-hluti,rekstrarnidurstada,0.00613227787484853,0,0.00613227787484853,TRUE
Sveitarfélagið Stykkishólmur,2015,A-hluti,framlegd,0.09810729835169311,0.09532581442291156,0.002781483928781553,TRUE
Sveitarfélagið Stykkishólmur,2015,A-hluti,veltufe,0.05115906478271495,0.04766290721145578,0.0034961575712591716,TRUE
Sveitarfélagið Stykkishólmur,2015,A-hluti,veltufjarhlutfall,1.7735252281622447,1,0.7735252281622447,TRUE
Sveitarfélagið Stykkishólmur,2015,A og B-hluti,nettoskuldir,1.0676119387936858,1,0.06761193879368577,TRUE
Sveitarfélagið Stykkishólmur,2015,A og B-hluti,rekstrarnidurstada,0.010887831181889308,0,0.010887831181889308,TRUE
Sveitarfélagið Stykkishólmur,2015,A og B-hluti,framlegd,0.13130270104956798,0.10676119387936858,0.0245415071701994,TRUE
Sveitarfélagið Stykkishólmur,2015,A og B-hluti,veltufe,0.0745989763099435,0.05338059693968429,0.021218379370259208,TRUE
Sveitarfélagið Stykkishólmur,2015,A og B-hluti,veltufjarhlutfall,0.7039565579044839,1,-0.29604344209551614,FALSE
Sveitarfélagið Stykkishólmur,2016,A-hluti,nettoskuldir,1.0980554728742074,1,0.09805547287420735,TRUE
Sveitarfélagið Stykkishólmur,2016,A-hluti,rekstrarnidurstada,0.029821720295709356,0,0.029821720295709356,TRUE
Sveitarfélagið Stykkishólmur,2016,A-hluti,framlegd,0.10863002579381695,0.10980554728742073,-0.0011755214936037817,FALSE
Sveitarfélagið Stykkishólmur,2016,A-hluti,veltufe,0.10807866326507769,0.054902773643710365,0.05317588962136732,TRUE
Sveitarfélagið Stykkishólmur,2016,A-hluti,veltufjarhlutfall,1.3155953784294412,1,0.3155953784294412,TRUE
Sveitarfélagið Stykkishólmur,2016,A og B-hluti,nettoskuldir,1.1403744320247644,1,0.1403744320247644,TRUE
Sveitarfélagið Stykkishólmur,2016,A og B-hluti,rekstrarnidurstada,0.026255452983122218,0,0.026255452983122218,TRUE
Sveitarfélagið Stykkishólmur,2016,A og B-hluti,framlegd,0.12062436482578708,0.11403744320247644,0.006586921623310635,TRUE
Sveitarfélagið Stykkishólmur,2016,A og B-hluti,veltufe,0.09442116459720899,0.05701872160123822,0.03740244299597077,TRUE
Sveitarfélagið Stykkishólmur,2016,A og B-hluti,veltufjarhlutfall,0.5149328779966583,1,-0.4850671220033417,FALSE
Sveitarfélagið Stykkishólmur,2017,A-hluti,nettoskuldir,1.306028419557497,1,0.30602841955749693,TRUE
Sveitarfélagið Stykkishólmur,2017,A-hluti,rekstrarnidurstada,0.020934221030037982,0,0.020934221030037982,TRUE
Sveitarfélagið Stykkishólmur,2017,A-hluti,framlegd,0.059764733312703426,0.1306028419557497,-0.07083810864304627,FALSE
Sveitarfélagið Stykkishólmur,2017,A-hluti,veltufe,0.06579341002973621,0.06530142097787485,4.919890518613607e-4,TRUE
Sveitarfélagið Stykkishólmur,2017,A-hluti,veltufjarhlutfall,0.35965011583292567,1,-0.6403498841670743,FALSE
Sveitarfélagið Stykkishólmur,2017,A og B-hluti,nettoskuldir,1.3395742555209413,1,0.33957425552094134,TRUE
Sveitarfélagið Stykkishólmur,2017,A og B-hluti,rekstrarnidurstada,0.013955906691613439,0,0.013955906691613439,TRUE
Sveitarfélagið Stykkishólmur,2017,A og B-hluti,framlegd,0.07520698256047469,0.13395742555209414,-0.05875044299161945,FALSE
Sveitarfélagið Stykkishólmur,2017,A og B-hluti,veltufe,0.060778787704915266,0.06697871277604707,-0.006199925071131804,FALSE
Sveitarfélagið Stykkishólmur,2017,A og B-hluti,veltufjarhlutfall,0.2963191812052197,1,-0.7036808187947803,FALSE
Sveitarfélagið Stykkishólmur,2018,A-hluti,nettoskuldir,1.3629366305794464,1,0.36293663057944636,TRUE
Sveitarfélagið Stykkishólmur,2018,A-hluti,rekstrarnidurstada,-0.0755945804500785,0,-0.0755945804500785,FALSE
Sveitarfélagið Stykkishólmur,2018,A-hluti,framlegd,-0.13483902673967152,0.13629366305794463,-0.2711326897976162,FALSE
Sveitarfélagið Stykkishólmur,2018,A-hluti,veltufe,-0.14392587990436798,0.06814683152897232,-0.21207271143334028,FALSE
Sveitarfélagið Stykkishólmur,2018,A-hluti,veltufjarhlutfall,0.7314479573509707,1,-0.2685520426490293,FALSE
Sveitarfélagið Stykkishólmur,2018,A og B-hluti,nettoskuldir,1.2852824428578447,1,0.28528244285784465,TRUE
Sveitarfélagið Stykkishólmur,2018,A og B-hluti,rekstrarnidurstada,0.009438977271253906,0,0.009438977271253906,TRUE
Sveitarfélagið Stykkishólmur,2018,A og B-hluti,framlegd,0.11669316546633295,0.12852824428578447,-0.01183507881945152,FALSE
Sveitarfélagið Stykkishólmur,2018,A og B-hluti,veltufe,0.099570587650321285,0.06426412214289223,0.03530646550742905,TRUE
Sveitarfélagið Stykkishólmur,2018,A og B-hluti,veltufjarhlutfall,0.5091281779832668,1,-0.4908718220167332,FALSE
Sveitarfélagið Stykkishólmur,2019,A-hluti,nettoskuldir,1.267809784247998,1,0.26780978424799806,TRUE
Sveitarfélagið Stykkishólmur,2019,A-hluti,rekstrarnidurstada,-0.0763470825827444,0,-0.0763470825827444,FALSE
Sveitarfélagið Stykkishólmur,2019,A-hluti,framlegd,0.12217504880172556,0.1267809784247998,-0.00460592962307424,FALSE
Sveitarfélagið Stykkishólmur,2019,A-hluti,veltufe,0.10866636124090125,0.0633904892123999,0.04527587202850135,TRUE
Sveitarfélagið Stykkishólmur,2019,A-hluti,veltufjarhlutfall,0.6929122655744773,1,-0.30708773442552273,FALSE
Sveitarfélagið Stykkishólmur,2019,A og B-hluti,nettoskuldir,1.1848040665600057,1,0.1848040665600057,TRUE
Sveitarfélagið Stykkishólmur,2019,A og B-hluti,rekstrarnidurstada,0.018538182273486206,0,0.018538182273486206,TRUE
Sveitarfélagið Stykkishólmur,2019,A og B-hluti,framlegd,0.14550141841111067,0.11848040665600057,0.027021011755110097,TRUE
Sveitarfélagið Stykkishólmur,2019,A og B-hluti,veltufe,0.11629626641928502,0.059240203328000285,0.057056063091284734,TRUE
Sveitarfélagið Stykkishólmur,2019,A og B-hluti,veltufjarhlutfall,0.5467996213894599,1,-0.4532003786105401,FALSE
Sveitarfélagið Stykkishólmur,2020,A-hluti,nettoskuldir,1.4136757755844096,1,0.4136757755844096,TRUE
Sveitarfélagið Stykkishólmur,2020,A-hluti,rekstrarnidurstada,-0.11026721887058868,0,-0.11026721887058868,FALSE
Sveitarfélagið Stykkishólmur,2020,A-hluti,framlegd,0.004099589680596765,0.14136757755844095,-0.1372679878778442,FALSE
Sveitarfélagið Stykkishólmur,2020,A-hluti,veltufe,-0.0059082533888115156,0.07068378877922048,-0.07659204216803199,FALSE
Sveitarfélagið Stykkishólmur,2020,A-hluti,veltufjarhlutfall,0.6320637030545346,1,-0.36793629694546537,FALSE
Sveitarfélagið Stykkishólmur,2020,A og B-hluti,nettoskuldir,1.2862094126231303,1,0.28620941262313027,TRUE
Sveitarfélagið Stykkishólmur,2020,A og B-hluti,rekstrarnidurstada,0.006163165540070634,0,0.006163165540070634,TRUE
Sveitarfélagið Stykkishólmur,2020,A og B-hluti,framlegd,0.0741959569545503,0.12862094126231302,-0.05442498430776273,FALSE
Sveitarfélagið Stykkishólmur,2020,A og B-hluti,veltufe,0.062018327626721895,0.06431047063115651,-0.002292143004434616,FALSE
Sveitarfélagið Stykkishólmur,2020,A og B-hluti,veltufjarhlutfall,0.6279987497069626,1,-0.37200125029303743,FALSE
Sveitarfélagið Stykkishólmur,2021,A-hluti,nettoskuldir,1.3046675573118838,1,0.3046675573118838,TRUE
Sveitarfélagið Stykkishólmur,2021,A-hluti,rekstrarnidurstada,-0.04856518041383715,0,-0.04856518041383715,FALSE
Sveitarfélagið Stykkishólmur,2021,A-hluti,framlegd,0.05945025271058848,0.13046675573118838,-0.07101650302059989,FALSE
Sveitarfélagið Stykkishólmur,2021,A-hluti,veltufe,0.09026270668217408,0.06523337786559419,0.02502932881657989,TRUE
Sveitarfélagið Stykkishólmur,2021,A-hluti,veltufjarhlutfall,0.7715610795283583,1,-0.22843892047164172,FALSE
Sveitarfélagið Stykkishólmur,2021,A og B-hluti,nettoskuldir,1.230200262179304,1,0.230200262179304,TRUE
Sveitarfélagið Stykkishólmur,2021,A og B-hluti,rekstrarnidurstada,-0.010042701606214989,0,-0.010042701606214989,FALSE
Sveitarfélagið Stykkishólmur,2021,A og B-hluti,framlegd,0.07575313743410973,0.1230200262179304,-0.04726688878382067,FALSE
Sveitarfélagið Stykkishólmur,2021,A og B-hluti,veltufe,0.09724098739800859,0.0615100131089652,0.035730974289043385,TRUE
Sveitarfélagið Stykkishólmur,2021,A og B-hluti,veltufjarhlutfall,0.6725229285278725,1,-0.32747707147212746,FALSE
Sveitarfélagið Stykkishólmur,2022,A-hluti,nettoskuldir,1.2020812992763936,1,0.20208129927639362,TRUE
Sveitarfélagið Stykkishólmur,2022,A-hluti,rekstrarnidurstada,-0.08426199926650028,0,-0.08426199926650028,FALSE
Sveitarfélagið Stykkishólmur,2022,A-hluti,framlegd,0.061261301053438195,0.12020812992763936,-0.05894682887420117,FALSE
Sveitarfélagið Stykkishólmur,2022,A-hluti,veltufe,0.0589722005512947,0.06010406496381968,-0.0011318644125249827,FALSE
Sveitarfélagið Stykkishólmur,2022,A-hluti,veltufjarhlutfall,0.61605106124522,1,-0.38394893875478,FALSE
Sveitarfélagið Stykkishólmur,2022,A og B-hluti,nettoskuldir,1.160493446564208,1,0.16049344656420805,TRUE
Sveitarfélagið Stykkishólmur,2022,A og B-hluti,rekstrarnidurstada,-0.03724540273736551,0,-0.03724540273736551,FALSE
Sveitarfélagið Stykkishólmur,2022,A og B-hluti,framlegd,0.11195208753827664,0.1160493446564208,-0.004097257118144168,FALSE
Sveitarfélagið Stykkishólmur,2022,A og B-hluti,veltufe,0.10754716399466054,0.0580246723282104,0.04952249166645013,TRUE
Sveitarfélagið Stykkishólmur,2022,A og B-hluti,veltufjarhlutfall,0.5602728328350294,1,-0.4397271671649706,FALSE
Sveitarfélagið Stykkishólmur,2023,A-hluti,nettoskuldir,1.1358853121552974,1,0.13588531215529742,TRUE
Sveitarfélagið Stykkishólmur,2023,A-hluti,rekstrarnidurstada,-0.05669163317564706,0,-0.05669163317564706,FALSE
Sveitarfélagið Stykkishólmur,2023,A-hluti,framlegd,0.09865038296988615,0.11358853121552974,-0.014938148245643587,FALSE
Sveitarfélagið Stykkishólmur,2023,A-hluti,veltufe,0.11152079441316662,0.05679426560776487,0.05472652880540175,TRUE
Sveitarfélagið Stykkishólmur,2023,A-hluti,veltufjarhlutfall,0.694473770365166,1,-0.305526229634834,FALSE
Sveitarfélagið Stykkishólmur,2023,A og B-hluti,nettoskuldir,1.146093933027088,1,0.14609393302708806,TRUE
Sveitarfélagið Stykkishólmur,2023,A og B-hluti,rekstrarnidurstada,-0.029358165705107363,0,-0.029358165705107363,FALSE
Sveitarfélagið Stykkishólmur,2023,A og B-hluti,framlegd,0.11672642935342249,0.1146093933027088,0.002117036050713686,TRUE
Sveitarfélagið Stykkishólmur,2023,A og B-hluti,veltufe,0.12657214157107313,0.0573046966513544,0.06926744491971873,TRUE
Sveitarfélagið Stykkishólmur,2023,A og B-hluti,veltufjarhlutfall,0.5867558286212262,1,-0.4132441713787738,FALSE
Sveitarfélagið Vogar,2010,A-hluti,nettoskuldir,1.173825696131285,1,0.17382569613128496,TRUE
Sveitarfélagið Vogar,2010,A-hluti,rekstrarnidurstada,0.09940586000932272,0,0.09940586000932272,TRUE
Sveitarfélagið Vogar,2010,A-hluti,framlegd,-0.030342374890626325,0.1173825696131285,-0.1477249445037548,FALSE
Sveitarfélagið Vogar,2010,A-hluti,veltufe,0.004170727536265572,0.05869128480656425,-0.05452055727029868,FALSE
Sveitarfélagið Vogar,2010,A-hluti,veltufjarhlutfall,9.096206518301177,1,8.096206518301177,TRUE
Sveitarfélagið Vogar,2010,A og B-hluti,nettoskuldir,1.257176020820866,1,0.257176020820866,TRUE
Sveitarfélagið Vogar,2010,A og B-hluti,rekstrarnidurstada,0.09053556127278102,0,0.09053556127278102,TRUE
Sveitarfélagið Vogar,2010,A og B-hluti,framlegd,0.020227150999970158,0.1257176020820866,-0.10549045108211644,FALSE
Sveitarfélagið Vogar,2010,A og B-hluti,veltufe,0.04264539344620203,0.0628588010410433,-0.02021340759484127,FALSE
Sveitarfélagið Vogar,2010,A og B-hluti,veltufjarhlutfall,10.486826987200605,1,9.486826987200605,TRUE
Sveitarfélagið Vogar,2011,A-hluti,nettoskuldir,1.4762661133350472,1,0.4762661133350472,TRUE
Sveitarfélagið Vogar,2011,A-hluti,rekstrarnidurstada,-0.11127863726108604,0,-0.11127863726108604,FALSE
Sveitarfélagið Vogar,2011,A-hluti,framlegd,-0.10881780454662308,0.14762661133350471,-0.2564444158801278,FALSE
Sveitarfélagið Vogar,2011,A-hluti,veltufe,-0.2126669482292164,0.07381330566675236,-0.28648025389596876,FALSE
Sveitarfélagið Vogar,2011,A-hluti,veltufjarhlutfall,6.5771034113791895,1,5.5771034113791895,TRUE
Sveitarfélagið Vogar,2011,A og B-hluti,nettoskuldir,1.3228693425416451,1,0.3228693425416451,TRUE
Sveitarfélagið Vogar,2011,A og B-hluti,rekstrarnidurstada,-0.0327068368096787,0,-0.0327068368096787,FALSE
Sveitarfélagið Vogar,2011,A og B-hluti,framlegd,0.13471806811476672,0.13228693425416452,0.0024311338606022026,TRUE
Sveitarfélagið Vogar,2011,A og B-hluti,veltufe,0.0178193043190122,0.06614346712708226,-0.04832416280807006,FALSE
Sveitarfélagið Vogar,2011,A og B-hluti,veltufjarhlutfall,10.03505585211546,1,9.03505585211546,TRUE
Sveitarfélagið Vogar,2012,A-hluti,nettoskuldir,1.0538621470340621,1,0.05386214703406211,TRUE
Sveitarfélagið Vogar,2012,A-hluti,rekstrarnidurstada,-0.013953740046442703,0,-0.013953740046442703,FALSE
Sveitarfélagið Vogar,2012,A-hluti,framlegd,0.040118944685885914,0.10538621470340621,-0.0652672700175203,FALSE
Sveitarfélagið Vogar,2012,A-hluti,veltufe,-0.061289790438917836,0.05269310735170311,-0.11398289779062094,FALSE
Sveitarfélagið Vogar,2012,A-hluti,veltufjarhlutfall,6.359730972500075,1,5.359730972500075,TRUE
Sveitarfélagið Vogar,2012,A og B-hluti,nettoskuldir,0.9163208852005532,1,-0.08367911479944679,FALSE
Sveitarfélagið Vogar,2012,A og B-hluti,rekstrarnidurstada,0.06238619573339773,0,0.06238619573339773,TRUE
Sveitarfélagið Vogar,2012,A og B-hluti,framlegd,0.07362704417866732,0.09163208852005532,-0.018005044341388,FALSE
Sveitarfélagið Vogar,2012,A og B-hluti,veltufe,-0.023068369809887995,0.04581604426002766,-0.06888441406991566,FALSE
Sveitarfélagið Vogar,2012,A og B-hluti,veltufjarhlutfall,11.432937450514647,1,10.432937450514647,TRUE
Sveitarfélagið Vogar,2013,A-hluti,nettoskuldir,0.9766977646823682,1,-0.02330223531763176,FALSE
Sveitarfélagið Vogar,2013,A-hluti,rekstrarnidurstada,-0.03868707452683515,0,-0.03868707452683515,FALSE
Sveitarfélagið Vogar,2013,A-hluti,framlegd,0.06082359236884353,0.09766977646823682,-0.036846184099393296,FALSE
Sveitarfélagið Vogar,2013,A-hluti,veltufe,0.061860336168045336,0.04883488823411841,0.013025447933926924,TRUE
Sveitarfélagið Vogar,2013,A-hluti,veltufjarhlutfall,1.7919715952462656,1,0.7919715952462656,TRUE
Sveitarfélagið Vogar,2013,A og B-hluti,nettoskuldir,0.8460840242574721,1,-0.1539159757425279,FALSE
Sveitarfélagið Vogar,2013,A og B-hluti,rekstrarnidurstada,0.03247344122208368,0,0.03247344122208368,TRUE
Sveitarfélagið Vogar,2013,A og B-hluti,framlegd,0.08462404366739085,0.08460840242574721,1.5641241643632453e-5,TRUE
Sveitarfélagið Vogar,2013,A og B-hluti,veltufe,0.07440674125198903,0.04230420121287361,0.03210254003911542,TRUE
Sveitarfélagið Vogar,2013,A og B-hluti,veltufjarhlutfall,2.8269164352715266,1,1.8269164352715266,TRUE
Sveitarfélagið Vogar,2014,A-hluti,nettoskuldir,0.8563848705883725,1,-0.14361512941162746,FALSE
Sveitarfélagið Vogar,2014,A-hluti,rekstrarnidurstada,0.07158816962756996,0,0.07158816962756996,TRUE
Sveitarfélagið Vogar,2014,A-hluti,framlegd,0.07347221979277814,0.08563848705883725,-0.012166267266059114,FALSE
Sveitarfélagið Vogar,2014,A-hluti,veltufe,0.07473047747322267,0.04281924352941863,0.031911233943804046,TRUE
Sveitarfélagið Vogar,2014,A-hluti,veltufjarhlutfall,1.1880788217534983,1,0.18807882175349833,TRUE
Sveitarfélagið Vogar,2014,A og B-hluti,nettoskuldir,0.7489674297186034,1,-0.2510325702813966,FALSE
Sveitarfélagið Vogar,2014,A og B-hluti,rekstrarnidurstada,0.07748812149137396,0,0.07748812149137396,TRUE
Sveitarfélagið Vogar,2014,A og B-hluti,framlegd,0.09116991511357708,0.07489674297186034,0.016273172141716738,TRUE
Sveitarfélagið Vogar,2014,A og B-hluti,veltufe,0.07858034853340018,0.03744837148593017,0.04113197704747001,TRUE
Sveitarfélagið Vogar,2014,A og B-hluti,veltufjarhlutfall,1.5931394955979092,1,0.5931394955979092,TRUE
Sveitarfélagið Vogar,2015,A-hluti,nettoskuldir,0.7600219170947914,1,-0.2399780829052086,FALSE
Sveitarfélagið Vogar,2015,A-hluti,rekstrarnidurstada,0.005069098268090711,0,0.005069098268090711,TRUE
Sveitarfélagið Vogar,2015,A-hluti,framlegd,0.0962464262657936,0.07600219170947914,0.020244234556314467,TRUE
Sveitarfélagið Vogar,2015,A-hluti,veltufe,0.11214391502243247,0.03800109585473957,0.0741428191676929,TRUE
Sveitarfélagið Vogar,2015,A-hluti,veltufjarhlutfall,1.340380893522208,1,0.3403808935222079,TRUE
Sveitarfélagið Vogar,2015,A og B-hluti,nettoskuldir,0.6557358800462911,1,-0.34426411995370887,FALSE
Sveitarfélagið Vogar,2015,A og B-hluti,rekstrarnidurstada,0.010122860062705578,0,0.010122860062705578,TRUE
Sveitarfélagið Vogar,2015,A og B-hluti,framlegd,0.11422297460498154,0.06557358800462912,0.04864938660035242,TRUE
Sveitarfélagið Vogar,2015,A og B-hluti,veltufe,0.11701535546934892,0.03278679400231456,0.08422856146703436,TRUE
Sveitarfélagið Vogar,2015,A og B-hluti,veltufjarhlutfall,1.9291964409201974,1,0.9291964409201974,TRUE
Sveitarfélagið Vogar,2016,A-hluti,nettoskuldir,0.6850121654978439,1,-0.31498783450215606,FALSE
Sveitarfélagið Vogar,2016,A-hluti,rekstrarnidurstada,0.020586828217174245,0,0.020586828217174245,TRUE
Sveitarfélagið Vogar,2016,A-hluti,framlegd,0.07798667630361081,0.06850121654978439,0.00948545975382642,TRUE
Sveitarfélagið Vogar,2016,A-hluti,veltufe,0.10089272492441308,0.034250608274892194,0.06664211664952088,TRUE
Sveitarfélagið Vogar,2016,A-hluti,veltufjarhlutfall,1.311017736850679,1,0.311017736850679,TRUE
Sveitarfélagið Vogar,2016,A og B-hluti,nettoskuldir,0.582467249734969,1,-0.417532750265031,FALSE
Sveitarfélagið Vogar,2016,A og B-hluti,rekstrarnidurstada,0.024940505146546672,0,0.024940505146546672,TRUE
Sveitarfélagið Vogar,2016,A og B-hluti,framlegd,0.09695876874148114,0.0582467249734969,0.03871204376798424,TRUE
Sveitarfélagið Vogar,2016,A og B-hluti,veltufe,0.10981182795698925,0.02912336248674845,0.0806884654702408,TRUE
Sveitarfélagið Vogar,2016,A og B-hluti,veltufjarhlutfall,1.9239215249136106,1,0.9239215249136106,TRUE
Sveitarfélagið Vogar,2017,A-hluti,nettoskuldir,0.6461257338717578,1,-0.35387426612824224,FALSE
Sveitarfélagið Vogar,2017,A-hluti,rekstrarnidurstada,0.026568853185832977,0,0.026568853185832977,TRUE
Sveitarfélagið Vogar,2017,A-hluti,framlegd,0.0863490011654062,0.06461257338717577,0.021736427778230427,TRUE
Sveitarfélagið Vogar,2017,A-hluti,veltufe,0.09281320635013636,0.032306286693587885,0.060506919656548475,TRUE
Sveitarfélagið Vogar,2017,A-hluti,veltufjarhlutfall,1.3692331201488546,1,0.36923312014885457,TRUE
Sveitarfélagið Vogar,2017,A og B-hluti,nettoskuldir,0.5742775285284515,1,-0.4257224714715485,FALSE
Sveitarfélagið Vogar,2017,A og B-hluti,rekstrarnidurstada,0.031816274452764984,0,0.031816274452764984,TRUE
Sveitarfélagið Vogar,2017,A og B-hluti,framlegd,0.10462925183013125,0.05742775285284515,0.0472014989772861,TRUE
Sveitarfélagið Vogar,2017,A og B-hluti,veltufe,0.10222182491810766,0.028713876426422574,0.07350794849168509,TRUE
Sveitarfélagið Vogar,2017,A og B-hluti,veltufjarhlutfall,1.4232437486803609,1,0.42324374868036085,TRUE
Sveitarfélagið Vogar,2018,A-hluti,nettoskuldir,0.6482007169405256,1,-0.3517992830594744,FALSE
Sveitarfélagið Vogar,2018,A-hluti,rekstrarnidurstada,0.02809112149673298,0,0.02809112149673298,TRUE
Sveitarfélagið Vogar,2018,A-hluti,framlegd,0.08540240432540913,0.06482007169405256,0.020582332631356573,TRUE
Sveitarfélagið Vogar,2018,A-hluti,veltufe,0.0925099189976036,0.03241003584702628,0.060099883150577314,TRUE
Sveitarfélagið Vogar,2018,A-hluti,veltufjarhlutfall,0.9921816793752702,1,-0.007818320624729758,FALSE
Sveitarfélagið Vogar,2018,A og B-hluti,nettoskuldir,0.5743668919213153,1,-0.4256331080786847,FALSE
Sveitarfélagið Vogar,2018,A og B-hluti,rekstrarnidurstada,0.03406485661571574,0,0.03406485661571574,TRUE
Sveitarfélagið Vogar,2018,A og B-hluti,framlegd,0.10431071681650654,0.05743668919213153,0.04687402762437501,TRUE
Sveitarfélagið Vogar,2018,A og B-hluti,veltufe,0.1030446985981956,0.028718344596065766,0.07432635400212984,TRUE
Sveitarfélagið Vogar,2018,A og B-hluti,veltufjarhlutfall,0.94428005384674,1,-0.055719946153260036,FALSE
Sveitarfélagið Vogar,2019,A-hluti,nettoskuldir,0.8431199264140457,1,-0.15688007358595435,FALSE
Sveitarfélagið Vogar,2019,A-hluti,rekstrarnidurstada,0.010115390825658915,0,0.010115390825658915,TRUE
Sveitarfélagið Vogar,2019,A-hluti,framlegd,0.024851655765954692,0.08431199264140457,-0.05946033687544988,FALSE
Sveitarfélagið Vogar,2019,A-hluti,veltufe,0.03080837974812223,0.042155996320702285,-0.011347616572580054,FALSE
Sveitarfélagið Vogar,2019,A-hluti,veltufjarhlutfall,0.9053819573732891,1,-0.09461804262671092,FALSE
Sveitarfélagið Vogar,2019,A og B-hluti,nettoskuldir,0.75535714005895,1,-0.24464285994104995,FALSE
Sveitarfélagið Vogar,2019,A og B-hluti,rekstrarnidurstada,0.01598746970036406,0,0.01598746970036406,TRUE
Sveitarfélagið Vogar,2019,A og B-hluti,framlegd,0.04497255420603071,0.07553571400589501,-0.0305631597998643,FALSE
Sveitarfélagið Vogar,2019,A og B-hluti,veltufe,0.04225383011030028,0.037767857002947505,0.004485973107352777,TRUE
Sveitarfélagið Vogar,2019,A og B-hluti,veltufjarhlutfall,0.6983874597598803,1,-0.30161254024011974,FALSE
Sveitarfélagið Vogar,2020,A-hluti,nettoskuldir,1.0177598837990522,1,0.017759883799052245,TRUE
Sveitarfélagið Vogar,2020,A-hluti,rekstrarnidurstada,-0.05601142485564596,0,-0.05601142485564596,FALSE
Sveitarfélagið Vogar,2020,A-hluti,framlegd,-0.0921751488577338,0.10177598837990523,-0.19395113723763902,FALSE
Sveitarfélagið Vogar,2020,A-hluti,veltufe,-0.09735538975047626,0.050887994189952615,-0.14824338394042888,FALSE
Sveitarfélagið Vogar,2020,A-hluti,veltufjarhlutfall,1.0692501278912871,1,0.06925012789128715,TRUE
Sveitarfélagið Vogar,2020,A og B-hluti,nettoskuldir,0.91339879457757,1,-0.08660120542243,FALSE
Sveitarfélagið Vogar,2020,A og B-hluti,rekstrarnidurstada,-0.0454161790689808,0,-0.0454161790689808,FALSE
Sveitarfélagið Vogar,2020,A og B-hluti,framlegd,-0.061495464883892355,0.091339879457757,-0.15283534434164936,FALSE
Sveitarfélagið Vogar,2020,A og B-hluti,veltufe,-0.07257210657227213,0.0456699397288785,-0.11824204630115062,FALSE
Sveitarfélagið Vogar,2020,A og B-hluti,veltufjarhlutfall,0.7601747965969462,1,-0.2398252034030538,FALSE
Sveitarfélagið Vogar,2021,A-hluti,nettoskuldir,1.039728467520814,1,0.03972846752081405,TRUE
Sveitarfélagið Vogar,2021,A-hluti,rekstrarnidurstada,-0.1262130104449642,0,-0.1262130104449642,FALSE
Sveitarfélagið Vogar,2021,A-hluti,framlegd,-0.055791021537929246,0.1039728467520814,-0.15976386829001066,FALSE
Sveitarfélagið Vogar,2021,A-hluti,veltufe,-0.06068833891349034,0.0519864233760407,-0.11267476228953105,FALSE
Sveitarfélagið Vogar,2021,A-hluti,veltufjarhlutfall,0.8388572268584481,1,-0.1611427731415519,FALSE
Sveitarfélagið Vogar,2021,A og B-hluti,nettoskuldir,0.939939508880359,1,-0.06006049111964096,FALSE
Sveitarfélagið Vogar,2021,A og B-hluti,rekstrarnidurstada,-0.11365996300053709,0,-0.11365996300053709,FALSE
Sveitarfélagið Vogar,2021,A og B-hluti,framlegd,-0.03544831069712393,0.0939939508880359,-0.12944226158515984,FALSE
Sveitarfélagið Vogar,2021,A og B-hluti,veltufe,-0.04342780302943102,0.04699697544401795,-0.09042477847344897,FALSE
Sveitarfélagið Vogar,2021,A og B-hluti,veltufjarhlutfall,0.5317074265033033,1,-0.46829257349669673,FALSE
Sveitarfélagið Vogar,2022,A-hluti,nettoskuldir,0.9325373175311736,1,-0.06746268246882636,FALSE
Sveitarfélagið Vogar,2022,A-hluti,rekstrarnidurstada,-0.13874879615695304,0,-0.13874879615695304,FALSE
Sveitarfélagið Vogar,2022,A-hluti,framlegd,0.01609463822011649,0.09325373175311737,-0.07715909353300088,FALSE
